,Unnamed: 0,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,BUREAU_DAYS_CREDIT,BUREAU_CREDIT_DAY_OVERDUE,BUREAU_DAYS_CREDIT_ENDDATE,BUREAU_DAYS_ENDDATE_FACT,BUREAU_AMT_CREDIT_MAX_OVERDUE,BUREAU_CNT_CREDIT_PROLONG,BUREAU_AMT_CREDIT_SUM,BUREAU_AMT_CREDIT_SUM_DEBT,BUREAU_AMT_CREDIT_SUM_LIMIT,BUREAU_AMT_CREDIT_SUM_OVERDUE,BUREAU_DAYS_CREDIT_UPDATE,BUREAU_AMT_ANNUITY,PREV_APP_COUNT,PREV_AMT_ANNUITY,PREV_AMT_APPLICATION,PREV_AMT_CREDIT,PREV_AMT_DOWN_PAYMENT,PREV_AMT_GOODS_PRICE,PREV_HOUR_APPR_PROCESS_START,PREV_NFLAG_LAST_APPL_IN_DAY,PREV_RATE_DOWN_PAYMENT,PREV_RATE_INTEREST_PRIMARY,PREV_RATE_INTEREST_PRIVILEGED,PREV_DAYS_DECISION,PREV_SELLERPLACE_AREA,PREV_CNT_PAYMENT,PREV_DAYS_FIRST_DRAWING,PREV_DAYS_FIRST_DUE,PREV_DAYS_LAST_DUE_1ST_VERSION,PREV_DAYS_LAST_DUE,PREV_DAYS_TERMINATION,PREV_NFLAG_INSURED_ON_APPROVAL,POS_AMT_ANNUITY,POS_AMT_APPLICATION,POS_AMT_CREDIT,POS_AMT_DOWN_PAYMENT,POS_AMT_GOODS_PRICE,POS_HOUR_APPR_PROCESS_START,POS_NFLAG_LAST_APPL_IN_DAY,POS_RATE_DOWN_PAYMENT,POS_RATE_INTEREST_PRIMARY,POS_RATE_INTEREST_PRIVILEGED,POS_DAYS_DECISION,POS_SELLERPLACE_AREA,POS_CNT_PAYMENT,POS_DAYS_FIRST_DRAWING,POS_DAYS_FIRST_DUE,POS_DAYS_LAST_DUE_1ST_VERSION,POS_DAYS_LAST_DUE,POS_DAYS_TERMINATION,POS_NFLAG_INSURED_ON_APPROVAL,INSTA_NUM_INSTALMENT_VERSION,INSTA_NUM_INSTALMENT_NUMBER,INSTA_DAYS_INSTALMENT,INSTA_DAYS_ENTRY_PAYMENT,INSTA_AMT_INSTALMENT,INSTA_AMT_PAYMENT,CREDIT_MONTHS_BALANCE,CREDIT_AMT_BALANCE,CREDIT_AMT_CREDIT_LIMIT_ACTUAL,CREDIT_AMT_DRAWINGS_ATM_CURRENT,CREDIT_AMT_DRAWINGS_CURRENT,CREDIT_AMT_DRAWINGS_OTHER_CURRENT,CREDIT_AMT_DRAWINGS_POS_CURRENT,CREDIT_AMT_INST_MIN_REGULARITY,CREDIT_AMT_PAYMENT_CURRENT,CREDIT_AMT_PAYMENT_TOTAL_CURRENT,CREDIT_AMT_RECEIVABLE_PRINCIPAL,CREDIT_AMT_RECIVABLE,CREDIT_AMT_TOTAL_RECEIVABLE,CREDIT_CNT_DRAWINGS_ATM_CURRENT,CREDIT_CNT_DRAWINGS_CURRENT,CREDIT_CNT_DRAWINGS_OTHER_CURRENT,CREDIT_CNT_DRAWINGS_POS_CURRENT,CREDIT_CNT_INSTALMENT_MATURE_CUM,CREDIT_SK_DPD,CREDIT_SK_DPD_DEF
300,300,100345,0,Cash loans,F,N,N,0,157500.0,450000.0,17095.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-21154,-951,-5892.0,-3720,12.061090818687727,1,1,1,1,0,0,Laborers,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,0.5021298056569102,0.5215499610000001,0.5108529061736915,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,3.0,0.0,3.0,0.0,-631.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,-982.0,0.0,-701.0,-701.0,0.0,0.0,174708.0,0.0,0.0,0.0,-696.0,0.0,7,27032.553,411010.7143,446653.2857,0.0,719268.75,10.85714286,1.0,0.0,0.0,0.0,-401.7142857,18.71428571,32.4,273872.0,-371.25,91916.5,91181.5,91185.5,0.0,27032.553,411010.7143,446653.2857,0.0,719268.75,10.85714286,1.0,0.0,0.0,0.0,-401.7142857,18.71428571,32.4,273872.0,-371.25,91916.5,91181.5,91185.5,0.0,0.704545455,6.6363636360000005,-248.9090909,-256.3181818,63525.08455,63525.08455,-8.0,91535.649,201000.0,30937.5,17640.0,0.0,2137.5,3645.075,10771.875,2349.9,88666.743,90836.058,90836.058,1.0,0.933333333,0.0,0.75,1.866666667,0.0,0.0
301,301,100346,0,Cash loans,F,N,Y,0,180000.0,582804.0,25803.0,463500.0,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.02461,-17674,-6788,-10598.0,-1205,12.061090818687727,1,1,1,1,1,0,Core staff,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,School,0.767531317,0.617737776,0.517296581,0.0082,0.0,0.9702,0.5920000000000001,0.0008,0.0,0.0345,0.0417,0.0833,0.06633318417239835,0.0067,0.0065,0.0,0.0,0.0084,0.0,0.9702,0.608,0.0008,0.0,0.0345,0.0417,0.0833,0.06495768445657843,0.0073,0.0067,0.0,0.0,0.0083,0.0,0.9702,0.5975,0.0008,0.0,0.0345,0.0417,0.0833,0.06716874904939986,0.0068,0.0066,0.0,0.0,reg oper account,block of flats,0.0055,Wooden,No,0.0,0.0,0.0,0.0,-1878.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,-400.6666667,0.0,433.6666667,-298.0,0.0,0.0,267711.0,272604.0,0.0,0.0,-98.0,18823.5,6,15617.1,75000.0,163263.0,0.0,90000.0,11.5,1.0,0.0,0.0,0.0,-1814.0,-0.666666667,8.0,365243.0,71273.4,71465.4,71465.4,71468.4,0.8,15617.1,75000.0,163263.0,0.0,90000.0,11.5,1.0,0.0,0.0,0.0,-1814.0,-0.666666667,8.0,365243.0,71273.4,71465.4,71465.4,71468.4,0.8,1.0,6.432432432000001,-1956.864865,-1962.243243,15644.259730000002,15644.259730000002,-23.0,0.0,271046.5116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,302,100347,0,Cash loans,F,N,N,0,81000.0,640080.0,23121.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-21419,365243,-13511.0,-4287,12.061090818687727,1,0,0,1,0,0,,2.0,2,2,SATURDAY,7,0,0,0,0,0,0,XNA,0.5021298056569102,0.531340722,0.7136314,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,0.0,0.0,0.0,0.0,-494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,-799.0,0.0,-434.0,-423.0,0.0,0.0,135000.0,0.0,0.0,0.0,-387.0,0.0,4,14998.5225,176511.375,223137.0,7605.0,235348.5,8.75,1.0,0.101386121,0.0,0.0,-1693.75,999.5,11.5,273319.75,-1657.0,90575.25,89980.5,181832.75,0.75,14998.5225,176511.375,223137.0,7605.0,235348.5,8.75,1.0,0.101386121,0.0,0.0,-1693.75,999.5,11.5,273319.75,-1657.0,90575.25,89980.5,181832.75,0.75,0.347826087,32.14492754,-1268.811594,-1270.681159,7897.499348,6703.7096740000015,-40.5,8123.844375,28687.5,1687.5,1687.5,0.0,0.0,686.9836709,2469.319313,2068.3125,7748.7429379999985,8074.7595,8074.7595,0.0375,0.0375,0.0,0.0,8.544303797000001,0.0,0.0
303,303,100348,0,Cash loans,F,N,N,0,135000.0,1223010.0,47983.5,1125000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.032561,-10390,-370,-8697.0,-1864,12.061090818687727,1,1,0,1,0,0,,2.0,1,1,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.5021298056569102,0.598658383,0.67224289,0.2701,0.1641,0.9881,0.8368,0.0491,0.24,0.2069,0.375,0.4167,0.0,0.2093,0.2736,0.0502,0.0086,0.2752,0.1703,0.9881,0.8432,0.0495,0.2417,0.2069,0.375,0.4167,0.0,0.2287,0.285,0.0506,0.0092,0.2727,0.1641,0.9881,0.8390000000000001,0.0494,0.24,0.2069,0.375,0.4167,0.0,0.2129,0.2785,0.0505,0.0088,reg oper account,block of flats,0.217,Panel,No,0.0,0.0,0.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,100349,0,Cash loans,F,N,N,0,108000.0,364896.0,23449.5,315000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.009334,-23338,365243,-11761.0,-4820,12.061090818687727,1,0,0,1,1,0,,1.0,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,0.5021298056569102,0.672712437,0.297086612,0.11744049917466033,0.0,0.9727,0.626,0.0062,0.0,0.1379,0.125,0.1667,0.0213,0.0538,0.0514,0.0,0.0,0.11423100693296866,0.0,0.9727,0.6406,0.0062,0.0,0.1379,0.125,0.1667,0.0218,0.0588,0.0536,0.0,0.0,0.11784992076592354,0.0,0.9727,0.631,0.0062,0.0,0.1379,0.125,0.1667,0.0216,0.0547,0.0523,0.0,0.0,reg oper account,block of flats,0.0438,"Stone, brick",No,0.0,0.0,0.0,0.0,-669.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,-619.88,1.0,65.33333333,-227.0625,6453.0,0.0,122787.36,38494.75,0.0,774.36,-272.84,5311.227273,1,6581.61,59436.0,66757.5,0.0,59436.0,13.0,1.0,0.0,0.0,0.0,-669.0,30.0,14.0,365243.0,-634.0,-244.0,-244.0,-239.0,0.0,6581.61,59436.0,66757.5,0.0,59436.0,13.0,1.0,0.0,0.0,0.0,-669.0,30.0,14.0,365243.0,-634.0,-244.0,-244.0,-239.0,0.0,1.0,7.5,-439.0,-448.5,6581.5425,6581.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,305,100350,0,Cash loans,F,N,Y,0,112500.0,481495.5,31833.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0105,-22759,365243,-124.0,-2596,12.061090818687727,1,0,0,1,1,0,,2.0,3,3,MONDAY,12,0,0,0,0,0,0,XNA,0.5021298056569102,0.501308469,0.600657537,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,0.0,0.0,0.0,0.0,-1711.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,-707.7777778,0.0,-575.25,-784.6666667000002,0.0,0.0,73625.88,20579.025,0.0,0.0,-343.2222222000001,0.0,10,16247.55,226254.6,257631.3,9000.0,282818.25,12.1,1.0,0.071790047,0.0,0.0,-895.9,17.7,20.0,303920.8333,-1214.333333,60554.83333,60339.83333,60346.0,0.666666667,16247.55,226254.6,257631.3,9000.0,282818.25,12.1,1.0,0.071790047,0.0,0.0,-895.9,17.7,20.0,303920.8333,-1214.333333,60554.83333,60339.83333,60346.0,0.666666667,0.345238095,41.0297619,-1110.952381,-1121.559524,13862.49696,13622.1833,-45.0,54828.02882000001,67500.0,3778.977273,3736.516854,0.0,0.0,2771.893966,5709.724888000002,5453.5955060000015,52155.45101,54821.45831,54832.07629,0.806818182,0.797752809,0.0,0.0,40.05747126,0.02247191,0.02247191
306,306,100351,0,Cash loans,F,N,N,0,69750.0,675000.0,20596.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-22606,365243,-930.0,-4475,12.061090818687727,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.5021298056569102,0.6664424520000001,0.456109739,0.0959,0.076,0.9851,0.752471432592686,0.04462071541135205,0.0,0.1379,0.1667,0.2318935004905069,0.0355,0.10077477495068153,0.0667,0.008808672617213057,0.0268,0.0977,0.0788,0.9851,0.759637322733821,0.04255313775014676,0.0,0.1379,0.1667,0.22805849255070595,0.0363,0.1056448567494209,0.0695,0.008076387544283468,0.0284,0.0968,0.076,0.9851,0.7557462721917102,0.044595101785290435,0.0,0.1379,0.1667,0.2316249380492925,0.0361,0.10195447324073252,0.0679,0.008651013330213151,0.0274,,block of flats,0.0583,Panel,No,2.0,0.0,2.0,0.0,-957.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,-672.3333332999998,0.0,-392.6666667,-482.33333330000005,589.95,0.0,124444.425,0.0,0.0,0.0,-481.6666667,0.0,4,12856.095,100036.125,168093.0,0.0,133381.5,12.25,1.0,0.0,0.0,0.0,-716.0,53.25,9.0,365243.0,90776.75,91024.25,91009.25,-332.75,0.25,12856.095,100036.125,168093.0,0.0,133381.5,12.25,1.0,0.0,0.0,0.0,-716.0,53.25,9.0,365243.0,90776.75,91024.25,91009.25,-332.75,0.25,1.028571429,9.514285714,-567.4571429,-579.1714286,12977.70943,12595.383,-11.5,0.0,81000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,307,100353,0,Cash loans,F,N,Y,0,81000.0,536917.5,19282.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.031329,-17941,-535,-13472.0,-1493,12.061090818687727,1,1,0,1,0,0,Sales staff,1.0,2,2,SATURDAY,8,0,0,0,0,0,0,Self-employed,0.5021298056569102,0.167103278,0.5108529061736915,0.1237,0.1069,0.9816,0.7484,0.0169,0.0,0.1379,0.1667,0.2083,0.1279,0.1009,0.1106,0.0,0.0444,0.1261,0.1109,0.9816,0.7583,0.017,0.0,0.1379,0.1667,0.2083,0.1309,0.1102,0.1153,0.0,0.047,0.1249,0.1069,0.9816,0.7518,0.017,0.0,0.1379,0.1667,0.2083,0.1302,0.1026,0.1126,0.0,0.0453,reg oper account,block of flats,0.0962,"Stone, brick",No,6.0,0.0,5.0,0.0,-617.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402448193930646,0.007000210532647599,0.0343619356973142,0.26739526000781977,0.2654741495984841,1.899974435321363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3972.87,16598.25,18058.5,0.0,33196.5,10.0,1.0,0.0,0.0,0.0,-358.5,488.0,10.0,365243.0,-586.0,-316.0,-376.0,-370.0,0.0,3972.87,16598.25,18058.5,0.0,33196.5,10.0,1.0,0.0,0.0,0.0,-358.5,488.0,10.0,365243.0,-586.0,-316.0,-376.0,-370.0,0.0,2.333333333,4.333333333,-486.0,-498.2222222,4379.9,4997.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,100354,0,Revolving loans,F,N,Y,1,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-9259,-2382,-3948.0,-1918,12.061090818687727,1,1,1,1,1,0,Sales staff,2.0,3,3,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5021298056569102,0.042010166,0.5108529061736915,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,5.0,0.0,5.0,0.0,-1135.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402448193930646,0.007000210532647599,0.0343619356973142,0.26739526000781977,0.2654741495984841,1.899974435321363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16729.66125,160644.375,171374.625,2250.0,160644.375,9.25,1.0,0.06735256099999999,0.0,0.0,-1423.5,143.75,15.0,365243.0,-1487.0,-1097.0,-1107.0,-1100.333333,0.333333333,16729.66125,160644.375,171374.625,2250.0,160644.375,9.25,1.0,0.06735256099999999,0.0,0.0,-1423.5,143.75,15.0,365243.0,-1487.0,-1097.0,-1107.0,-1100.333333,0.333333333,1.294117647,15.25490196,-1165.078431,-1169.019608,15737.76529,13166.46971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,309,100355,0,Cash loans,M,N,Y,0,315000.0,946503.0,42898.5,846000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.003813,-9178,-633,-4829.0,-1622,12.061090818687727,1,1,0,1,0,0,,2.0,2,2,MONDAY,10,0,1,1,0,1,1,Business Entity Type 2,0.5021298056569102,0.184219725,0.5108529061736915,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,0.0,0.0,0.0,0.0,-223.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402448193930646,0.007000210532647599,0.0343619356973142,0.26739526000781977,0.2654741495984841,1.899974435321363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23998.2075,248361.3,262583.1,27447.75,310451.625,7.6,1.0,0.332100149,0.0,0.0,-571.4,27.8,19.5,365243.0,-680.0,-410.0,121285.0,121289.6667,0.333333333,23998.2075,248361.3,262583.1,27447.75,310451.625,7.6,1.0,0.332100149,0.0,0.0,-571.4,27.8,19.5,365243.0,-680.0,-410.0,121285.0,121289.6667,0.333333333,4.545454545,7.424242424,-386.6666667,-396.6363636,23867.84727,28387.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,100356,0,Cash loans,F,N,Y,0,180000.0,188685.0,14944.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.006305,-21140,-385,-4410.0,-2820,12.061090818687727,1,1,0,1,0,0,Cleaning staff,1.0,3,3,THURSDAY,3,0,0,0,0,0,0,Business Entity Type 3,0.5021298056569102,0.561955255,0.544234741,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,0.0,0.0,0.0,0.0,-583.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,-512.0,0.0,583.75,-417.6666667,0.0,0.0,326250.0,149645.25,0.0,0.0,-278.25,0.0,3,13093.095,118389.0,127231.5,4018.5,118389.0,5.666666667,1.0,0.099504623,0.0,0.0,-444.33333330000005,6.0,14.0,365243.0,-444.5,-114.5,-264.5,-256.0,0.5,13093.095,118389.0,127231.5,4018.5,118389.0,5.666666667,1.0,0.099504623,0.0,0.0,-444.33333330000005,6.0,14.0,365243.0,-444.5,-114.5,-264.5,-256.0,0.5,1.058823529,6.705882353,-356.29411760000005,-367.4705882,17463.68735,14450.61176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
